time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-08-02T06:00:00.0000000Z,2021-08-02T06:15:00.0000000Z,2021-08-02T06:00:03.5446110Z,2021-08-02T06:14:42.2945410Z,7934.4,7945.3,7913.6,7915.3,1.486,43
2021-08-02T06:15:00.0000000Z,2021-08-02T06:30:00.0000000Z,2021-08-02T06:15:44.5847620Z,2021-08-02T06:29:57.2074750Z,7915.8,7983.4,7915.8,7979.8,0.47,29
2021-08-02T06:30:00.0000000Z,2021-08-02T06:45:00.0000000Z,2021-08-02T06:30:07.0858680Z,2021-08-02T06:44:57.9125440Z,7986.4,8097.5,7967,8097.5,20.2,158
2021-08-02T06:45:00.0000000Z,2021-08-02T07:00:00.0000000Z,2021-08-02T06:45:03.0954530Z,2021-08-02T06:59:41.4989560Z,8091.2,8186.7,8085.7,8179.7,19.752,147
2021-08-02T07:00:00.0000000Z,2021-08-02T07:15:00.0000000Z,2021-08-02T07:00:00.8411460Z,2021-08-02T07:14:50.0648230Z,8186.7,8237.7,8156,8217.6,8.827,113
2021-08-02T07:15:00.0000000Z,2021-08-02T07:30:00.0000000Z,2021-08-02T07:15:06.2490330Z,2021-08-02T07:29:42.2561020Z,8215.1,8219.5,8187.4,8189.9,11.199,70
2021-08-02T07:30:00.0000000Z,2021-08-02T07:45:00.0000000Z,2021-08-02T07:30:23.4357540Z,2021-08-02T07:44:41.9700760Z,8183.3,8192.4,8133.6,8136.8,2.047,56
2021-08-02T07:45:00.0000000Z,2021-08-02T08:00:00.0000000Z,2021-08-02T07:45:20.7747480Z,2021-08-02T07:59:41.4726810Z,8143.3,8170.6,8139.4,8158.7,2.587,36
2021-08-02T08:00:00.0000000Z,2021-08-02T08:15:00.0000000Z,2021-08-02T08:00:01.3015100Z,2021-08-02T08:14:44.3866740Z,8170.5,8179.2,8091.9,8115.5,9.885,101
2021-08-02T08:15:00.0000000Z,2021-08-02T08:30:00.0000000Z,2021-08-02T08:15:29.6568550Z,2021-08-02T08:29:53.4035190Z,8128,8128.1,8037,8038.7,27.714,126
2021-08-02T08:30:00.0000000Z,2021-08-02T08:45:00.0000000Z,2021-08-02T08:30:00.7035750Z,2021-08-02T08:44:41.5704550Z,8040.9,8059.7,8002.5,8021.1,12.056,119
2021-08-02T08:45:00.0000000Z,2021-08-02T09:00:00.0000000Z,2021-08-02T08:45:37.9033120Z,2021-08-02T08:59:41.4523840Z,8034.9,8051.4,8000,8006.2,8.602,77
2021-08-02T09:00:00.0000000Z,2021-08-02T09:15:00.0000000Z,2021-08-02T09:00:06.0111780Z,2021-08-02T09:14:41.2545790Z,8004.9,8023.9,7961.4,8021.1,23.732,159
2021-08-02T09:15:00.0000000Z,2021-08-02T09:30:00.0000000Z,2021-08-02T09:15:13.9452430Z,2021-08-02T09:29:49.1193210Z,8026.4,8076.3,8025.9,8050.6,14.868,89
2021-08-02T09:30:00.0000000Z,2021-08-02T09:45:00.0000000Z,2021-08-02T09:30:40.0643630Z,2021-08-02T09:44:42.7143950Z,8061.3,8061.3,8019.2,8034.1,1.799,39
